Payment_ID,Claim_ID,Payment_Date,Payment_Amount,Payment_Status,Payment_Mode
PAY00000381,CLM0000512,2023-03-28,16244.63,Completed,Bank Transfer
PAY00000382,CLM0000515,2022-11-06,502.36,Completed,Bank Transfer
PAY00000383,CLM0000515,2022-11-06,1958.05,Completed,Bank Transfer
PAY00000384,CLM0000516,2022-01-27,13127.41,Completed,Bank Transfer
PAY00000385,CLM0000517,2022-09-17,4561,Completed,Cheque
PAY00000386,CLM0000517,2022-09-17,11625.85,Completed,Bank Transfer
PAY00000387,CLM0000519,2025-12-09,11653.6,Completed,Bank Transfer
PAY00000388,CLM0000523,2022-11-12,13164.17,Completed,Online
PAY00000389,CLM0000524,2024-08-01,18207.18,Completed,Online
PAY00000390,CLM0000525,2024-12-01,20193.87,Completed,Bank Transfer
PAY00000391,CLM0000525,2024-12-01,7717.5,Completed,Cheque
PAY00000392,CLM0000526,2022-06-27,347.39,Completed,Bank Transfer
PAY00000393,CLM0000526,2022-06-27,4136.73,Completed,Bank Transfer
PAY00000394,CLM0000529,2023-11-02,15167.59,Completed,Bank Transfer
PAY00000395,CLM0000530,2024-02-21,6170.47,Completed,Bank Transfer
PAY00000396,CLM0000531,2022-03-16,3472.17,Completed,Cheque
PAY00000397,CLM0000532,2022-09-19,5217.46,Completed,Bank Transfer
PAY00000398,CLM0000536,2024-07-29,2648.2,Completed,Cheque
PAY00000399,CLM0000536,2024-07-29,6961.43,Completed,Online
PAY00000400,CLM0000537,2024-09-18,17105.83,Completed,Bank Transfer
PAY00000401,CLM0000538,2025-06-27,129432.78,Completed,Online
PAY00000402,CLM0000541,2023-04-11,2434.3,Completed,Bank Transfer
PAY00000403,CLM0000541,2023-04-11,33099.04,Completed,Bank Transfer
PAY00000404,CLM0000543,2022-05-21,50410.63,Completed,Cheque
PAY00000405,CLM0000544,2023-09-14,10399.67,Completed,Cheque
PAY00000406,CLM0000545,2023-10-12,6232.76,Completed,Bank Transfer
PAY00000407,CLM0000546,2022-04-06,10867.95,Completed,Cheque
PAY00000408,CLM0000547,2026-08-02,11824.25,Completed,Bank Transfer
PAY00000409,CLM0000550,2024-01-04,5150.51,Completed,Cheque
PAY00000410,CLM0000550,2024-01-04,1094.95,Completed,Bank Transfer
PAY00000411,CLM0000552,2022-04-15,16587.3,Completed,Bank Transfer
PAY00000412,CLM0000552,2022-04-15,15587.17,Completed,Online
PAY00000413,CLM0000553,2024-07-26,15278.98,Completed,Bank Transfer
PAY00000414,CLM0000554,2022-03-13,3760.89,Completed,Bank Transfer
PAY00000415,CLM0000556,2024-03-03,1533.36,Completed,Cheque
PAY00000416,CLM0000556,2024-03-03,3441.6,Completed,Online
PAY00000417,CLM0000559,2024-05-13,14277.37,Completed,Bank Transfer
PAY00000418,CLM0000560,2025-11-19,20018.51,Completed,Online
PAY00000419,CLM0000564,2024-03-07,18986.81,Completed,Online
PAY00000420,CLM0000565,2022-04-03,5404.72,Completed,Bank Transfer
PAY00000421,CLM0000565,2022-04-03,10789.58,Completed,Bank Transfer
PAY00000422,CLM0000566,2025-06-27,3052,Completed,Bank Transfer
PAY00000423,CLM0000569,2022-04-24,37826.65,Completed,Online
PAY00000424,CLM0000570,2025-01-19,3055.69,Completed,Bank Transfer
PAY00000425,CLM0000570,2025-01-19,14655.52,Completed,Bank Transfer
PAY00000426,CLM0000572,2022-06-07,19003.51,Completed,Bank Transfer
PAY00000427,CLM0000573,2022-06-05,2693.94,Completed,Bank Transfer
PAY00000428,CLM0000573,2022-06-05,3976.31,Completed,Bank Transfer
PAY00000429,CLM0000578,2025-09-27,5686.85,Pending,Online
PAY00000430,CLM0000581,2024-04-22,10477.7,Completed,Online
PAY00000431,CLM0000581,2024-04-22,14846.6,Completed,Bank Transfer
PAY00000432,CLM0000582,2024-07-27,115480.17,Completed,Bank Transfer
PAY00000433,CLM0000582,2024-07-27,5361.73,Pending,Bank Transfer
PAY00000434,CLM0000583,2025-10-17,898.31,Completed,Bank Transfer
PAY00000435,CLM0000583,2025-10-17,3913.54,Completed,Bank Transfer
PAY00000436,CLM0000584,2024-07-17,60155.47,Completed,Bank Transfer
PAY00000437,CLM0000588,2024-04-01,26038.49,Completed,Bank Transfer
PAY00000438,CLM0000588,2024-04-01,2722.63,Completed,Bank Transfer
PAY00000439,CLM0000595,2022-04-12,5245.13,Completed,Online
PAY00000440,CLM0000599,2023-05-03,128.77,Completed,Bank Transfer
PAY00000441,CLM0000599,2023-05-03,14131.54,Completed,Cheque
PAY00000442,CLM0000602,2025-03-22,22175.57,Completed,Cheque
PAY00000443,CLM0000603,2023-08-11,11991.91,Pending,Online
PAY00000444,CLM0000607,2026-02-03,72258.68,Completed,Online
PAY00000445,CLM0000610,2022-06-10,8515.21,Completed,Bank Transfer
PAY00000446,CLM0000610,2022-06-10,601.76,Completed,Bank Transfer
PAY00000447,CLM0000612,2025-09-19,25969.11,Completed,Bank Transfer
PAY00000448,CLM0000613,2025-06-17,83588.72,Completed,Bank Transfer
PAY00000449,CLM0000616,2025-04-04,6031.64,Completed,Bank Transfer
PAY00000450,CLM0000618,2023-08-21,31653.52,Completed,Bank Transfer
PAY00000451,CLM0000619,2025-11-22,27097.44,Completed,Cheque
PAY00000452,CLM0000620,2022-09-16,2614.42,Completed,Bank Transfer
PAY00000453,CLM0000620,2022-09-16,10867.53,Completed,Online
PAY00000454,CLM0000622,2023-06-05,30101.69,Completed,Bank Transfer
PAY00000455,CLM0000623,2024-02-14,18747.01,Completed,Bank Transfer
PAY00000456,CLM0000623,2024-02-14,8654.7,Completed,Bank Transfer
PAY00000457,CLM0000624,2023-06-26,8603.4,Pending,Bank Transfer
PAY00000458,CLM0000624,2023-06-26,10889.96,Pending,Bank Transfer
PAY00000459,CLM0000627,2023-02-15,400.72,Completed,Bank Transfer
PAY00000460,CLM0000627,2023-02-15,18454.26,Completed,Bank Transfer
PAY00000461,CLM0000628,2023-03-07,7833.33,Completed,Bank Transfer
PAY00000462,CLM0000628,2023-03-07,760.15,Completed,Bank Transfer
PAY00000463,CLM0000630,2025-07-03,14583.97,Completed,Bank Transfer
PAY00000464,CLM0000630,2025-07-03,10848.51,Completed,Online
PAY00000465,CLM0000632,2023-07-31,16548.97,Completed,Bank Transfer
PAY00000466,CLM0000633,2022-02-15,12228.33,Completed,Bank Transfer
PAY00000467,CLM0000636,2022-08-24,7215.95,Completed,Cheque
PAY00000468,CLM0000636,2022-08-24,38045.47,Completed,Bank Transfer
PAY00000469,CLM0000638,2022-06-03,16171.79,Completed,Bank Transfer
PAY00000470,CLM0000638,2022-06-03,3115.09,Completed,Bank Transfer
PAY00000471,CLM0000639,2025-01-27,47877.69,Completed,Online
PAY00000472,CLM0000640,2025-11-18,7975.01,Completed,Online
PAY00000473,CLM0000642,2024-09-29,20377.59,Completed,Online
PAY00000474,CLM0000643,2025-01-30,10760.06,Completed,Bank Transfer
PAY00000475,CLM0000645,2022-11-21,37801.45,Completed,Bank Transfer
PAY00000476,CLM0000647,2026-01-27,3772.25,Completed,Bank Transfer
PAY00000477,CLM0000648,2025-08-19,7354.95,Completed,Online
PAY00000478,CLM0000649,2023-07-13,15945.81,Completed,Bank Transfer
PAY00000479,CLM0000649,2023-07-13,10080.06,Completed,Bank Transfer
PAY00000480,CLM0000650,2024-07-08,39240.04,Completed,Bank Transfer
PAY00000481,CLM0000650,2024-07-08,16554.13,Completed,Bank Transfer
PAY00000482,CLM0000651,2025-02-03,17597.63,Completed,Cheque
PAY00000483,CLM0000652,2022-10-03,7556.51,Completed,Cheque
PAY00000484,CLM0000653,2024-02-25,6201.4,Pending,Bank Transfer
PAY00000485,CLM0000654,2023-03-08,12116.81,Completed,Online
PAY00000486,CLM0000655,2026-12-01,61077.8,Completed,Bank Transfer
PAY00000487,CLM0000656,2023-10-14,495.66,Completed,Bank Transfer
PAY00000488,CLM0000656,2023-10-14,2224.96,Completed,Online
PAY00000489,CLM0000657,2025-02-14,5372.98,Completed,Bank Transfer
PAY00000490,CLM0000659,2024-09-08,8771.67,Completed,Bank Transfer
PAY00000491,CLM0000661,2022-01-02,6349.09,Completed,Cheque
PAY00000492,CLM0000661,2022-01-02,4376.44,Completed,Bank Transfer
PAY00000493,CLM0000662,2025-09-13,76607.84,Completed,Online
PAY00000494,CLM0000664,2024-02-19,6146.64,Completed,Online
PAY00000495,CLM0000664,2024-02-19,3369.38,Completed,Bank Transfer
PAY00000496,CLM0000665,2022-01-04,16964.69,Completed,Bank Transfer
PAY00000497,CLM0000668,2022-10-27,40543.66,Completed,Online
PAY00000498,CLM0000669,2025-09-02,51047.67,Completed,Bank Transfer
PAY00000499,CLM0000670,2024-01-26,6343.13,Completed,Bank Transfer
PAY00000500,CLM0000671,2024-03-04,6987.18,Completed,Bank Transfer
PAY00000501,CLM0000672,2024-03-04,5443.9,Completed,Bank Transfer
PAY00000502,CLM0000673,2022-08-29,15379.98,Completed,Bank Transfer
PAY00000503,CLM0000674,2023-06-25,21030.52,Completed,Online
PAY00000504,CLM0000676,2023-09-23,57737.85,Completed,Bank Transfer
PAY00000505,CLM0000677,2023-07-13,19312.56,Completed,Bank Transfer
PAY00000506,CLM0000678,2024-02-23,38142.91,Completed,Bank Transfer
PAY00000507,CLM0000680,2024-03-31,29534.16,Completed,Bank Transfer
PAY00000508,CLM0000682,2025-01-18,21000.97,Completed,Bank Transfer
PAY00000509,CLM0000683,2022-03-12,27362.99,Completed,Bank Transfer
PAY00000510,CLM0000684,2025-04-23,2538.68,Completed,Bank Transfer
PAY00000511,CLM0000684,2025-04-23,2097.8,Completed,Cheque
PAY00000512,CLM0000685,2025-11-22,115271.91,Completed,Bank Transfer
PAY00000513,CLM0000686,2025-03-19,380.87,Completed,Bank Transfer
PAY00000514,CLM0000686,2025-03-19,8088.68,Completed,Bank Transfer
PAY00000515,CLM0000687,2023-04-21,4517.11,Completed,Bank Transfer
PAY00000516,CLM0000688,2023-05-19,12692.85,Completed,Bank Transfer
PAY00000517,CLM0000688,2023-05-19,801.93,Completed,Bank Transfer
PAY00000518,CLM0000693,2022-12-20,20468.64,Completed,Bank Transfer
PAY00000519,CLM0000694,2023-08-10,4521.46,Completed,Bank Transfer
PAY00000520,CLM0000698,2023-01-26,5546.67,Completed,Bank Transfer
PAY00000521,CLM0000698,2023-01-26,5520.23,Completed,Online
PAY00000522,CLM0000703,2024-07-30,10320.87,Completed,Bank Transfer
PAY00000523,CLM0000707,2023-06-24,11032.56,Completed,Online
PAY00000524,CLM0000709,2025-10-19,11811.41,Completed,Bank Transfer
PAY00000525,CLM0000710,2024-07-05,18153.44,Completed,Cheque
PAY00000526,CLM0000710,2024-07-05,5645.87,Completed,Bank Transfer
PAY00000527,CLM0000711,2024-11-14,2388.55,Completed,Bank Transfer
PAY00000528,CLM0000711,2024-11-14,19541.48,Pending,Bank Transfer
PAY00000529,CLM0000712,2025-05-13,46067.51,Completed,Bank Transfer
PAY00000530,CLM0000713,2022-05-10,11890.22,Pending,Online
PAY00000531,CLM0000715,2025-09-08,23888.33,Pending,Bank Transfer
PAY00000532,CLM0000717,2022-11-13,31521.58,Completed,Bank Transfer
PAY00000533,CLM0000718,2025-06-27,2709.74,Completed,Bank Transfer
PAY00000534,CLM0000718,2025-06-27,497.63,Completed,Bank Transfer
PAY00000535,CLM0000721,2024-11-12,45826.14,Completed,Bank Transfer
PAY00000536,CLM0000722,2024-04-19,24339.54,Completed,Bank Transfer
PAY00000537,CLM0000724,2025-07-29,10586.64,Completed,Bank Transfer
PAY00000538,CLM0000726,2022-02-06,4087.69,Completed,Bank Transfer
PAY00000539,CLM0000728,2024-12-30,7605.22,Completed,Bank Transfer
PAY00000540,CLM0000729,2022-09-08,67961.9,Completed,Bank Transfer
PAY00000541,CLM0000731,2025-07-30,6119.94,Completed,Bank Transfer
PAY00000542,CLM0000733,2024-10-10,12695.45,Completed,Cheque
PAY00000543,CLM0000735,2025-02-07,1714.06,Pending,Online
PAY00000544,CLM0000735,2025-02-07,2290.16,Completed,Bank Transfer
PAY00000545,CLM0000736,2022-01-07,35739.57,Completed,Bank Transfer
PAY00000546,CLM0000738,2024-11-20,14305.29,Completed,Bank Transfer
PAY00000547,CLM0000740,2025-01-14,14665.79,Completed,Bank Transfer
PAY00000548,CLM0000740,2025-01-14,32004.52,Completed,Bank Transfer
PAY00000549,CLM0000742,2025-03-02,21239.02,Completed,Online
PAY00000550,CLM0000743,2023-10-10,13147.75,Completed,Bank Transfer
PAY00000551,CLM0000744,2025-01-30,21588.83,Completed,Bank Transfer
PAY00000552,CLM0000746,2022-11-26,7965.08,Completed,Bank Transfer
PAY00000553,CLM0000746,2022-11-26,61893.84,Completed,Online
PAY00000554,CLM0000750,2023-01-14,6029.31,Completed,Online
PAY00000555,CLM0000750,2023-01-14,9339.22,Completed,Bank Transfer
PAY00000556,CLM0000752,2024-08-31,26674.37,Completed,Bank Transfer
PAY00000557,CLM0000752,2024-08-31,35711.73,Completed,Bank Transfer
PAY00000558,CLM0000753,2022-02-08,22947.05,Completed,Bank Transfer
PAY00000559,CLM0000755,2025-06-05,79.34,Completed,Online
PAY00000560,CLM0000755,2025-06-05,6286.91,Completed,Online
PAY00000561,CLM0000756,2024-11-14,42313.16,Completed,Bank Transfer
PAY00000562,CLM0000759,2023-07-16,16171.14,Completed,Bank Transfer
PAY00000563,CLM0000760,2024-10-13,7975.11,Completed,Online
PAY00000564,CLM0000760,2024-10-13,15766.42,Completed,Online
PAY00000565,CLM0000761,2025-12-30,1379.39,Completed,Bank Transfer
PAY00000566,CLM0000761,2025-12-30,6393.15,Completed,Online
PAY00000567,CLM0000764,2023-12-14,10493.24,Pending,Bank Transfer
PAY00000568,CLM0000766,2023-10-04,69273.47,Completed,Online
PAY00000569,CLM0000767,2024-04-21,13999.59,Completed,Bank Transfer
PAY00000570,CLM0000769,2026-03-01,14033.28,Completed,Bank Transfer
PAY00000571,CLM0000770,2025-01-04,7946.24,Completed,Bank Transfer
PAY00000572,CLM0000772,2023-08-06,20056,Completed,Bank Transfer
PAY00000573,CLM0000776,2022-07-16,9143.81,Completed,Bank Transfer
PAY00000574,CLM0000780,2025-09-25,31004.7,Completed,Bank Transfer
PAY00000575,CLM0000782,2025-08-01,21553.35,Completed,Bank Transfer
PAY00000576,CLM0000784,2024-07-25,21244.32,Completed,Bank Transfer
PAY00000577,CLM0000786,2024-01-16,18532.51,Completed,Bank Transfer
PAY00000578,CLM0000786,2024-01-16,7432.24,Completed,Bank Transfer
PAY00000579,CLM0000787,2024-04-28,29926.1,Completed,Bank Transfer
PAY00000580,CLM0000787,2024-04-28,9156.26,Pending,Bank Transfer
PAY00000581,CLM0000788,2025-02-08,8067.06,Completed,Bank Transfer
PAY00000582,CLM0000789,2023-05-05,8023.29,Completed,Online
PAY00000583,CLM0000791,2025-09-09,12613.91,Completed,Online
PAY00000584,CLM0000791,2025-09-09,725.46,Completed,Online
PAY00000585,CLM0000793,2022-04-30,17450.87,Completed,Online
PAY00000586,CLM0000794,2022-11-20,9528.64,Completed,Bank Transfer
PAY00000587,CLM0000794,2022-11-20,28014.09,Completed,Bank Transfer
PAY00000588,CLM0000795,2024-12-02,11181.15,Completed,Bank Transfer
PAY00000589,CLM0000795,2024-12-02,2830.2,Completed,Bank Transfer
PAY00000590,CLM0000797,2023-08-26,41183.42,Completed,Bank Transfer
PAY00000591,CLM0000798,2025-04-09,774.28,Completed,Bank Transfer
PAY00000592,CLM0000798,2025-04-09,3727.28,Completed,Cheque
PAY00000593,CLM0000803,2024-10-04,4788.4,Completed,Online
PAY00000594,CLM0000804,2024-09-02,3503.56,Completed,Online
PAY00000595,CLM0000804,2024-09-02,39326.19,Completed,Online
PAY00000596,CLM0000805,2023-08-28,7252.07,Completed,Bank Transfer
PAY00000597,CLM0000806,2025-02-15,30408.51,Completed,Bank Transfer
PAY00000598,CLM0000807,2024-11-27,22095.55,Completed,Bank Transfer
PAY00000599,CLM0000809,2025-12-08,27182.94,Completed,Online
PAY00000600,CLM0000810,2023-07-28,47664.75,Pending,Bank Transfer
PAY00000601,CLM0000810,2023-07-28,32418.33,Completed,Bank Transfer
PAY00000602,CLM0000811,2023-03-05,9290.06,Completed,Bank Transfer
PAY00000603,CLM0000813,2023-08-24,1789.31,Completed,Bank Transfer
PAY00000604,CLM0000814,2023-01-09,8565.46,Completed,Online
PAY00000605,CLM0000814,2023-01-09,9663.54,Completed,Bank Transfer
PAY00000606,CLM0000815,2024-09-04,3819.36,Completed,Online
PAY00000607,CLM0000819,2025-02-11,18394.01,Completed,Online
PAY00000608,CLM0000822,2022-07-18,19933.55,Pending,Bank Transfer
PAY00000609,CLM0000827,2026-08-03,30520.08,Completed,Cheque
PAY00000610,CLM0000829,2024-05-29,40302.58,Completed,Bank Transfer
PAY00000611,CLM0000832,2024-03-08,6168.27,Completed,Bank Transfer
PAY00000612,CLM0000835,2025-03-27,36085.18,Completed,Bank Transfer
PAY00000613,CLM0000838,2023-02-07,3406.01,Completed,Bank Transfer
PAY00000614,CLM0000839,2023-12-28,993.83,Completed,Bank Transfer
PAY00000615,CLM0000841,2023-06-16,2339.74,Pending,Cheque
PAY00000616,CLM0000843,2025-04-16,35941.12,Completed,Online
PAY00000617,CLM0000844,2024-05-05,5133.07,Completed,Bank Transfer
PAY00000618,CLM0000844,2024-05-05,8612.02,Completed,Bank Transfer
PAY00000619,CLM0000845,2024-11-03,60025.88,Pending,Online
PAY00000620,CLM0000846,2022-08-07,23300.1,Completed,Bank Transfer
PAY00000621,CLM0000846,2022-08-07,45867.61,Completed,Online
PAY00000622,CLM0000847,2025-01-04,81676.92,Completed,Bank Transfer
PAY00000623,CLM0000848,2022-01-06,26963.88,Completed,Bank Transfer
PAY00000624,CLM0000849,2023-05-13,21122.34,Completed,Bank Transfer
PAY00000625,CLM0000850,2022-01-11,15809.84,Completed,Bank Transfer
PAY00000626,CLM0000851,2025-11-06,35835.27,Completed,Online
PAY00000627,CLM0000853,2024-02-06,117386.06,Completed,Bank Transfer
PAY00000628,CLM0000854,2023-12-07,10666.2,Completed,Online
PAY00000629,CLM0000854,2023-12-07,10606.79,Completed,Bank Transfer
PAY00000630,CLM0000855,2025-05-15,9135.71,Completed,Online
PAY00000631,CLM0000856,2022-12-28,5230.94,Completed,Bank Transfer
PAY00000632,CLM0000858,2023-06-04,4891.19,Completed,Bank Transfer
PAY00000633,CLM0000858,2023-06-04,11568.19,Completed,Cheque
PAY00000634,CLM0000859,2022-02-22,14429.32,Completed,Bank Transfer
PAY00000635,CLM0000863,2023-03-10,20635.03,Completed,Bank Transfer
PAY00000636,CLM0000868,2023-05-04,21239.34,Completed,Online
PAY00000637,CLM0000869,2022-08-20,2553.99,Completed,Bank Transfer
PAY00000638,CLM0000869,2022-08-20,16312.46,Completed,Bank Transfer
PAY00000639,CLM0000870,2024-05-14,3276.09,Completed,Bank Transfer
PAY00000640,CLM0000871,2022-04-29,1922.66,Completed,Online
PAY00000641,CLM0000871,2022-04-29,11145.67,Completed,Cheque
PAY00000642,CLM0000875,2025-11-10,6398.9,Completed,Online
PAY00000643,CLM0000878,2025-12-25,2091.17,Completed,Bank Transfer
PAY00000644,CLM0000879,2025-06-27,34021.34,Completed,Online
PAY00000645,CLM0000880,2025-07-05,9580.2,Completed,Online
PAY00000646,CLM0000880,2025-07-05,16877.13,Completed,Bank Transfer
PAY00000647,CLM0000883,2023-11-07,6334.25,Pending,Bank Transfer
PAY00000648,CLM0000884,2023-04-30,11579.59,Completed,Bank Transfer
PAY00000649,CLM0000884,2023-04-30,1518.74,Completed,Bank Transfer
PAY00000650,CLM0000887,2025-02-24,7310.57,Completed,Online
PAY00000651,CLM0000891,2023-07-18,5240.62,Completed,Bank Transfer
PAY00000652,CLM0000892,2024-08-10,3522.36,Completed,Bank Transfer
PAY00000653,CLM0000892,2024-08-10,43369.4,Completed,Cheque
PAY00000654,CLM0000897,2024-04-18,42230.24,Completed,Bank Transfer
PAY00000655,CLM0000897,2024-04-18,666.26,Completed,Bank Transfer
PAY00000656,CLM0000899,2023-12-09,4646.4,Completed,Bank Transfer
PAY00000657,CLM0000899,2023-12-09,7006.59,Completed,Bank Transfer
PAY00000658,CLM0000900,2023-09-17,15020.28,Completed,Bank Transfer
PAY00000659,CLM0000902,2022-09-18,20746.57,Completed,Bank Transfer
PAY00000660,CLM0000902,2022-09-18,4632.97,Pending,Bank Transfer
PAY00000661,CLM0000903,2024-02-05,18775.46,Completed,Online
PAY00000662,CLM0000905,2025-03-19,96531.07,Completed,Bank Transfer
PAY00000663,CLM0000906,2023-05-26,19859.95,Completed,Bank Transfer
PAY00000664,CLM0000907,2022-08-20,61588.48,Completed,Bank Transfer
PAY00000665,CLM0000908,2025-12-16,11741.6,Completed,Online
PAY00000666,CLM0000910,2024-12-28,6427.72,Completed,Online
PAY00000667,CLM0000911,2024-02-24,13369.94,Pending,Bank Transfer
PAY00000668,CLM0000914,2024-10-21,4565.49,Completed,Bank Transfer
PAY00000669,CLM0000914,2024-10-21,3674.97,Completed,Cheque
PAY00000670,CLM0000917,2025-03-03,32528.23,Completed,Online
PAY00000671,CLM0000917,2025-03-03,32105.47,Completed,Bank Transfer
PAY00000672,CLM0000918,2024-05-23,12070.58,Completed,Bank Transfer
PAY00000673,CLM0000919,2022-08-13,13509.32,Pending,Bank Transfer
PAY00000674,CLM0000920,2025-10-09,11402.29,Completed,Bank Transfer
PAY00000675,CLM0000922,2024-07-27,2273.07,Completed,Bank Transfer
PAY00000676,CLM0000922,2024-07-27,7654.07,Completed,Bank Transfer
PAY00000677,CLM0000923,2023-04-16,12388.01,Pending,Bank Transfer
PAY00000678,CLM0000923,2023-04-16,3349.78,Completed,Bank Transfer
PAY00000679,CLM0000926,2025-06-15,72612.39,Pending,Bank Transfer
PAY00000680,CLM0000926,2025-06-15,17341.72,Completed,Cheque
PAY00000681,CLM0000927,2023-10-27,7359.44,Completed,Bank Transfer
PAY00000682,CLM0000928,2025-09-20,11222.53,Pending,Bank Transfer
PAY00000683,CLM0000932,2023-08-28,13503.76,Completed,Bank Transfer
PAY00000684,CLM0000932,2023-08-28,4319.05,Completed,Bank Transfer
PAY00000685,CLM0000934,2024-10-28,14437.17,Pending,Bank Transfer
PAY00000686,CLM0000935,2025-11-08,22279.15,Completed,Bank Transfer
PAY00000687,CLM0000935,2025-11-08,33988.37,Completed,Online
PAY00000688,CLM0000937,2024-04-08,1513.57,Completed,Bank Transfer
PAY00000689,CLM0000939,2022-09-28,9512.99,Completed,Bank Transfer
PAY00000690,CLM0000940,2023-02-23,47.98,Completed,Online
