Policy_ID,Customer_ID,Product_ID,Agent_ID,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Policy_Status,Payment_Mode,Renewal_Status,Region_ID
POL0000239,C000432,P002,A0069,2024-11-09,2025-11-09,28683.21,548966.43,Active,Annual,Renewed,R002
POL0000240,C001664,P001,A0080,2022-01-25,2023-01-25,13902.54,397709.5,Expired,Annual,Not Renewed,R002
POL0000241,C001211,P002,A0008,2021-10-26,2022-10-26,28133.87,665481.44,Active,Annual,Renewed,R004
POL0000242,C010482,P001,A0054,2021-10-19,2022-10-19,13293.32,337147.5,Expired,Annual,Renewed,R005
POL0000243,C014915,P006,A0131,2025-02-24,2026-02-24,40015.39,450269.04,Active,Annual,Renewed,R002
POL0000244,C010587,P002,A0054,2021-03-12,2022-03-12,26909.56,463682.25,Expired,Quarterly,Renewed,R005
POL0000245,C009592,P002,A0001,2024-11-06,2025-11-06,19087.25,278147.92,Active,Monthly,Not Renewed,R002
POL0000246,C010035,P001,A0069,2021-10-29,2022-04-27,22700.36,355127.33,Active,Monthly,Renewed,R002
POL0000247,C012457,P004,A0081,2021-05-10,2023-05-10,9691.41,204412.19,Active,Monthly,Not Renewed,R005
POL0000248,C008029,P006,A0049,2022-08-06,2023-02-02,38402.97,1044109.74,Active,Annual,Renewed,R006
POL0000249,C007405,P002,A0062,2026-01-06,2027-01-06,20638.26,371752.26,Expired,Annual,Not Renewed,R002
POL0000250,C004109,P001,A0139,2023-03-17,2024-03-16,27682.51,504363.71,Expired,Annual,Renewed,R001
POL0000251,C002477,P001,A0061,2025-05-08,2025-11-04,17799.64,170020.66,Expired,Annual,Renewed,R006
POL0000252,C010304,P001,A0108,2023-10-17,2024-10-16,19845.84,508517.18,Expired,Annual,Not Renewed,R004
POL0000253,C008175,P002,A0139,2024-07-08,2025-07-08,32393.56,628270.33,Active,Quarterly,Renewed,R005
POL0000254,C005684,P001,A0119,2021-12-29,2023-12-29,24464.9,723735.23,Expired,Quarterly,Renewed,R004
POL0000255,C006475,P001,A0114,2022-10-02,2023-10-02,15582.83,306271.89,Expired,Annual,Renewed,R003
POL0000256,C014472,P003,A0026,2021-11-08,2023-11-08,48078.02,398670.2,Expired,Monthly,Renewed,R006
POL0000257,C014188,P002,A0089,2022-08-02,2023-08-02,28384.33,729805.5,Active,Quarterly,Renewed,R006
POL0000258,C011685,P001,A0054,2021-03-27,2022-03-27,23375.23,758398.66,Active,Annual,Renewed,R003
POL0000259,C007325,P002,A0096,2021-05-17,2022-05-17,23608.72,634236.55,Active,Annual,Renewed,R006
POL0000260,C014730,P006,A0046,2023-04-11,2024-04-10,54397.67,1322236.71,Cancelled,Annual,Renewed,R001
POL0000261,C003063,P005,A0002,2024-10-13,2025-10-13,28813.88,242352.56,Active,Annual,Renewed,R001
POL0000262,C013559,P001,A0147,2022-04-25,2023-04-25,27097.62,315849.46,Expired,Annual,Renewed,R004
POL0000263,C010799,P001,A0055,2025-05-16,2025-11-12,22657.69,425258.89,Expired,Quarterly,Renewed,R002
POL0000264,C011431,P003,A0014,2022-05-06,2023-05-06,38336.19,361434.23,Expired,Quarterly,Renewed,R006
POL0000265,C001736,P002,A0003,2021-09-10,2022-09-10,25843.67,800536.94,Cancelled,Quarterly,Not Renewed,R005
POL0000266,C005734,P001,A0049,2023-11-04,2024-11-03,16743.29,418393.66,Cancelled,Quarterly,Not Renewed,R001
POL0000267,C008538,P002,A0027,2021-06-04,2022-06-04,16153.23,475955.91,Active,Monthly,Renewed,R005
POL0000268,C011138,P005,A0135,2022-01-28,2023-01-28,45035.53,1503340.85,Expired,Annual,Renewed,R003
POL0000269,C013796,P004,A0145,2021-03-24,2022-03-24,10460.49,278417.06,Expired,Annual,Renewed,R006
POL0000270,C010752,P003,A0085,2024-07-30,2025-07-30,36977.17,962091.73,Active,Annual,Renewed,R002
POL0000271,C014179,P001,A0055,2022-09-10,2023-09-10,20636.36,497636.28,Active,Annual,Renewed,R003
POL0000272,C012427,P003,A0105,2025-05-01,2026-05-01,40368.74,465770.77,Expired,Annual,Renewed,R005
POL0000273,C009842,P003,A0085,2023-04-11,2025-04-10,47125.68,504842.11,Expired,Quarterly,Renewed,R006
POL0000274,C005528,P003,A0128,2025-12-30,2026-12-30,21371.29,701489.14,Expired,Annual,Renewed,R001
POL0000275,C012061,P001,A0050,2021-10-24,2022-10-24,25416.2,547619.88,Active,Quarterly,Renewed,R006
POL0000276,C000821,P004,A0097,2021-04-12,2022-04-12,5578.83,102133.75,Cancelled,Monthly,Renewed,R002
POL0000277,C010199,P001,A0044,2023-07-29,2024-07-28,19501.67,336036.81,Expired,Annual,Not Renewed,R003
POL0000278,C008069,P006,A0077,2025-06-12,2026-06-12,42529.7,1039833.24,Expired,Monthly,Not Renewed,R002
POL0000279,C002048,P006,A0072,2022-08-08,2023-08-08,44199.19,692212.67,Cancelled,Quarterly,Renewed,R002
POL0000280,C014360,P001,A0112,2025-08-06,2026-08-06,25546.25,821814.46,Expired,Annual,Renewed,R004
POL0000281,C011854,P001,A0101,2025-11-14,2026-11-14,27683.38,640174.26,Active,Monthly,Renewed,R001
POL0000282,C005201,P003,A0067,2025-12-17,2026-12-17,24439.86,834212.78,Active,Annual,Renewed,R005
POL0000283,C000551,P001,A0098,2023-05-30,2025-05-29,17813.6,162535.1,Active,Annual,Renewed,R005
POL0000284,C003756,P005,A0044,2022-04-11,2023-04-11,31846.72,804551.29,Expired,Annual,Renewed,R005
POL0000285,C004929,P004,A0008,2023-02-20,2024-02-20,5474.36,175783.14,Active,Monthly,Renewed,R006
POL0000286,C011256,P001,A0117,2023-02-21,2024-02-21,17405.59,476068.93,Active,Annual,Renewed,R001
POL0000287,C011916,P002,A0062,2021-03-30,2022-03-30,23087.38,316963.65,Active,Annual,Renewed,R004
POL0000288,C002278,P006,A0032,2021-09-09,2022-09-09,52763.88,1081653.77,Expired,Quarterly,Renewed,R002
POL0000289,C004021,P006,A0101,2025-08-18,2026-08-18,70436.57,732974.07,Active,Quarterly,Renewed,R004
POL0000290,C006380,P002,A0038,2021-09-27,2022-09-27,16083.76,477428.41,Expired,Monthly,Renewed,R005
POL0000291,C010320,P005,A0112,2022-04-26,2022-10-23,33139.29,878571.33,Active,Annual,Not Renewed,R003
POL0000292,C003620,P001,A0041,2025-04-18,2027-04-18,23804.29,544203.64,Active,Annual,Renewed,R004
POL0000293,C002051,P001,A0014,2025-07-27,2026-01-23,23059.53,247518.27,Active,Annual,Renewed,R002
POL0000294,C011188,P002,A0056,2026-03-07,2027-03-07,24255.35,370982.7,Active,Annual,Renewed,R004
POL0000295,C005928,P003,A0091,2022-04-27,2023-04-27,42106.62,590235.93,Active,Annual,Not Renewed,R002
POL0000296,C008059,P002,A0059,2022-09-17,2023-09-17,23541.96,652906.36,Expired,Annual,Renewed,R005
POL0000297,C003141,P001,A0038,2024-02-26,2025-02-25,18882.94,182118.97,Expired,Annual,Renewed,R005
POL0000298,C004896,P006,A0136,2024-07-23,2026-07-23,75193.56,1231014.12,Expired,Annual,Renewed,R004
POL0000299,C013073,P005,A0037,2025-12-14,2026-12-14,32677.7,284425.6,Active,Monthly,Renewed,R001
POL0000300,C013507,P002,A0058,2022-08-31,2023-08-31,28883.88,593975.78,Active,Annual,Not Renewed,R005
POL0000301,C012513,P001,A0148,2021-08-31,2023-08-31,22728.5,762843.37,Expired,Annual,Renewed,R004
POL0000302,C009619,P006,A0089,2025-08-23,2026-08-23,47098.59,1178305.4,Cancelled,Monthly,Renewed,R003
POL0000303,C002487,P002,A0101,2021-03-01,2022-03-01,17533.94,545512.39,Expired,Quarterly,Renewed,R006
POL0000304,C009194,P001,A0148,2025-09-30,2026-03-29,15145.62,414249,Expired,Annual,Not Renewed,R003
POL0000305,C001080,P002,A0137,2025-07-17,2027-07-17,28593.42,771869.33,Active,Quarterly,Not Renewed,R006
POL0000306,C010544,P001,A0137,2023-03-17,2024-03-16,23901.11,627560.09,Active,Annual,Not Renewed,R001
POL0000307,C013865,P001,A0026,2021-03-24,2022-03-24,14420.43,475896.46,Active,Quarterly,Renewed,R005
POL0000308,C008720,P003,A0077,2022-04-07,2023-04-07,25881.23,371338.99,Expired,Annual,Not Renewed,R004
POL0000309,C006019,P001,A0123,2021-02-05,2022-02-05,13121.57,164592.77,Expired,Quarterly,Renewed,R004
POL0000310,C004120,P001,A0132,2021-03-23,2022-03-23,24764.12,498121.49,Active,Quarterly,Renewed,R001
POL0000311,C005227,P002,A0096,2023-08-27,2024-08-26,17972.1,177570.77,Expired,Quarterly,Renewed,R001
POL0000312,C011547,P005,A0002,2022-05-09,2023-05-09,55707.37,959448.79,Active,Monthly,Not Renewed,R002
POL0000313,C011557,P005,A0121,2024-08-02,2026-08-02,57972.15,1572192.75,Active,Monthly,Not Renewed,R001
POL0000314,C002891,P001,A0113,2025-03-31,2026-03-31,19687.01,309257.81,Active,Annual,Not Renewed,R004
POL0000315,C014434,P001,A0040,2022-12-26,2023-12-26,14340.17,168308.19,Active,Annual,Renewed,R002
POL0000316,C010681,P003,A0078,2023-02-26,2024-02-26,48586.2,1187361.79,Active,Annual,Renewed,R004
POL0000317,C007934,P002,A0103,2021-04-22,2021-10-19,36080.51,846943.92,Expired,Quarterly,Not Renewed,R003
POL0000318,C011637,P003,A0137,2021-04-19,2021-10-16,27181.94,675437.69,Active,Monthly,Renewed,R003
POL0000319,C003782,P006,A0037,2021-01-19,2022-01-19,49821.75,1294353.6,Expired,Annual,Not Renewed,R006
POL0000320,C004007,P005,A0065,2021-09-19,2022-09-19,29478.56,966756.79,Active,Annual,Renewed,R004
POL0000321,C005873,P002,A0085,2021-01-04,2022-01-04,32794.08,307471.96,Active,Monthly,Not Renewed,R006
POL0000322,C002755,P004,A0127,2024-07-13,2025-07-13,8783.96,248303.72,Active,Monthly,Not Renewed,R001
POL0000323,C007076,P003,A0101,2025-07-29,2026-07-29,20824.08,719102.84,Active,Quarterly,Not Renewed,R004
POL0000324,C001378,P006,A0070,2021-05-10,2023-05-10,37173.24,708727.41,Expired,Annual,Renewed,R001
POL0000325,C004600,P002,A0145,2025-07-20,2026-01-16,18064.15,215972.64,Expired,Annual,Not Renewed,R006
POL0000326,C002532,P003,A0023,2021-05-10,2022-05-10,47444.78,860254.81,Active,Annual,Renewed,R001
POL0000327,C002104,P002,A0012,2024-11-20,2025-11-20,17380.26,256303.08,Active,Annual,Renewed,R001
POL0000328,C005327,P003,A0107,2025-07-12,2026-07-12,29112.23,505242.56,Active,Annual,Not Renewed,R004
POL0000329,C014322,P001,A0088,2021-12-09,2022-12-09,25201.25,833848.28,Expired,Annual,Renewed,R005
POL0000330,C008609,P002,A0071,2025-02-04,2026-02-04,21926.99,559074.08,Active,Quarterly,Renewed,R004
POL0000331,C008737,P003,A0080,2021-04-30,2022-04-30,23286.43,542149.73,Active,Quarterly,Renewed,R006
POL0000332,C008197,P005,A0130,2021-06-06,2021-12-03,48320.22,648102.51,Active,Annual,Renewed,R001
POL0000333,C010245,P004,A0028,2024-12-29,2026-12-29,8089.25,214375.4,Active,Annual,Renewed,R006
POL0000334,C002163,P003,A0001,2025-10-19,2026-10-19,40666.39,1083408.91,Active,Monthly,Not Renewed,R003
POL0000335,C004099,P004,A0113,2023-08-13,2024-08-12,7667.56,153144.32,Active,Quarterly,Renewed,R001
POL0000336,C007147,P002,A0108,2021-10-06,2022-04-04,37093.06,922786.38,Active,Monthly,Not Renewed,R002
POL0000337,C005919,P003,A0055,2023-07-22,2024-07-21,27993.48,346419.3,Expired,Annual,Not Renewed,R006
POL0000338,C014127,P002,A0045,2022-11-11,2023-11-11,24527.37,242344.07,Active,Annual,Renewed,R006
POL0000339,C004252,P002,A0103,2025-01-14,2026-01-14,22286.53,269125.97,Cancelled,Monthly,Not Renewed,R004
POL0000340,C014469,P001,A0145,2023-05-04,2024-05-03,24990.18,326708.72,Active,Annual,Not Renewed,R003
POL0000341,C011934,P002,A0055,2022-11-25,2024-11-24,23012.7,749241.77,Expired,Annual,Not Renewed,R004
POL0000342,C005905,P002,A0105,2025-07-18,2026-07-18,16930.64,468846.59,Cancelled,Annual,Renewed,R004
POL0000343,C009781,P001,A0104,2023-08-01,2024-07-31,-5000,287502.81,Expired,Annual,Not Renewed,R002
POL0000344,C014135,P004,A0124,2024-07-12,2025-07-12,9309.41,158726.16,Expired,Annual,Renewed,R003
POL0000345,C014928,P002,A0133,2026-01-12,2026-07-11,32934.45,1083995.51,Expired,Annual,Not Renewed,R003
POL0000346,C008264,P003,A0116,2025-06-07,2026-06-07,31582.95,715857.25,Cancelled,Annual,Not Renewed,R004
POL0000347,C003744,P001,A0007,2022-02-11,2024-02-11,18064.05,296351.1,Active,Annual,Renewed,R003
POL0000348,C010807,P002,A0005,2023-03-30,2024-03-29,19321.43,482583.01,Expired,Monthly,Renewed,R005
POL0000349,C009743,P001,A0048,2022-06-11,2023-06-11,17719.09,168760.87,Expired,Monthly,Not Renewed,R003
POL0000350,C005199,P002,A0043,2021-05-20,2022-05-20,21527.05,688299.29,Active,Quarterly,Renewed,R004
POL0000351,C013342,P003,A0063,2021-10-20,2022-10-20,44363.02,695588.59,Active,Quarterly,Renewed,R002
POL0000352,C005864,P002,A0035,2022-11-24,2023-05-23,23809.78,529622.54,Active,Annual,Renewed,R006
POL0000353,C012224,P002,A0040,2023-02-20,2024-02-20,33816.31,855990.34,Expired,Monthly,Renewed,R004
POL0000354,C003365,P002,A0126,2025-10-03,2026-10-03,19218.06,521307.59,Expired,Monthly,Renewed,R001
POL0000355,C013601,P002,A0059,2022-08-11,2023-08-11,25014.62,828516.7,Active,Annual,Not Renewed,R001
POL0000356,C003737,P002,A0051,2022-06-01,2023-06-01,18006.32,234404.48,Expired,Monthly,Renewed,R005
POL0000357,C010705,P001,A0070,2025-07-22,2026-07-22,27822.61,508500.02,Active,Quarterly,Renewed,R004
POL0000358,C008953,P004,A0026,2022-02-07,2023-02-07,8339.27,87328.04,Active,Monthly,Renewed,R002
POL0000359,C007155,P001,A0150,2021-11-02,2022-11-02,17556.68,517845.35,Expired,Annual,Renewed,R001
POL0000360,C011523,P003,A0049,2022-04-05,2023-04-05,35007.04,600217.59,Expired,Annual,Renewed,R001
POL0000361,C012306,P005,A0150,2021-08-09,2022-08-09,26880.41,402141.82,Active,Annual,Not Renewed,R004
POL0000362,C005419,P003,A0123,2024-01-30,2025-01-29,23589.43,415309.17,Expired,Annual,Renewed,R003
POL0000363,C004999,P001,A0034,2024-10-25,2025-10-25,24373.96,466838.17,Expired,Annual,Renewed,R001
POL0000364,C010969,P002,A0072,2024-08-29,2025-08-29,24327.19,332115.14,Active,Annual,Renewed,R002
POL0000365,C008238,P002,A0083,2025-11-11,2026-11-11,20818.46,346562.97,Expired,Annual,Renewed,R006
POL0000366,C000975,P001,A0083,2024-02-09,2025-02-08,12521.27,167289.79,Active,Annual,Renewed,R001
POL0000367,C003786,P001,A0035,2021-08-13,2022-02-09,24298.04,462052.18,Expired,Annual,Renewed,R001
POL0000368,C010138,P002,A0048,2021-03-11,2022-03-11,23472.81,570468.5,Active,Annual,Renewed,R005
POL0000369,C001941,P001,A0128,2023-01-24,2024-01-24,24835.43,776198.55,Active,Monthly,Renewed,R004
POL0000370,C010812,P001,A0019,2023-08-03,2025-08-02,13111,318029.23,Active,Monthly,Renewed,R004
POL0000371,C008202,P002,A0122,2024-06-20,2025-06-20,22498.65,607978.52,Expired,Monthly,Not Renewed,R002
POL0000372,C014283,P006,A0101,2024-08-18,2026-08-18,67927.14,818213.56,Expired,Annual,Not Renewed,R004
POL0000373,C007599,P003,A0089,2024-09-20,2026-09-20,28660.78,942633.68,Active,Quarterly,Not Renewed,R001
POL0000374,C007252,P003,A0122,2022-02-22,2022-08-21,33159.73,1003235.84,Active,Quarterly,Renewed,R006
POL0000375,C007266,P002,A0047,2024-11-29,2025-11-29,30631.68,958284.31,Expired,Annual,Renewed,R001
POL0000376,C010919,P002,A0011,2026-02-28,2027-02-28,26290.83,416895.5,Expired,Annual,Renewed,R003
POL0000377,C010900,P001,A0084,2022-07-04,2023-07-04,23715.96,541141.85,Expired,Monthly,Not Renewed,R006
POL0000378,C003314,P006,A0064,2024-11-11,2025-11-11,38505.15,465516.71,Cancelled,Annual,Renewed,R004
POL0000379,C014541,P004,A0049,2022-04-25,2022-10-22,10342.21,321441.36,Expired,Annual,Renewed,R001
POL0000380,C011863,P001,A0122,2024-02-23,2025-02-22,27851.58,954613.63,Expired,Annual,Not Renewed,R004
POL0000381,C013198,P001,A0114,2021-08-31,2022-08-31,26932.76,669708.35,Active,Annual,Renewed,R003
POL0000382,C007274,P003,A0047,2021-03-01,2023-03-01,27557.76,428663.86,Active,Annual,Renewed,R003
POL0000383,C013015,P006,A0044,2025-09-26,2026-09-26,82572.01,1890433.31,Active,Annual,Not Renewed,R005
POL0000384,C011880,P002,A0094,2021-09-11,2022-09-11,20125.98,428361.95,Expired,Quarterly,Not Renewed,R005
POL0000385,C000516,P006,A0072,2021-01-08,2022-01-08,60650.29,1129103.69,Active,Monthly,Not Renewed,R001
POL0000386,C012514,P002,A0060,2024-08-20,2025-08-20,32908.74,436605.29,Active,Annual,Renewed,R001
POL0000387,C009596,P001,A0063,2021-06-04,2022-06-04,22589.73,371090.96,Expired,Monthly,Not Renewed,R002
POL0000388,C003027,P006,A0133,2021-01-04,2022-01-04,59978.27,1998553.64,Active,Quarterly,Renewed,R004
POL0000389,C000410,P001,A0036,2025-04-23,2026-04-23,16245.66,314171.16,Cancelled,Annual,Renewed,R003
POL0000390,C006539,P004,A0030,2024-05-13,2025-05-13,10722.71,139496.69,Expired,Monthly,Not Renewed,R004
POL0000391,C012446,P002,A0144,2024-11-08,2025-11-08,30695.09,666429.5,Active,Annual,Renewed,R001
POL0000392,C005010,P001,A0141,2025-06-25,2026-06-25,14924.45,148414.81,Cancelled,Annual,Renewed,R006
POL0000393,C012818,P002,A0097,2021-07-05,2022-07-05,24459.41,461297.82,Expired,Monthly,Renewed,R004
POL0000394,C009402,P006,A0016,2024-03-22,2025-03-22,-5000,1476327.15,Active,Annual,Renewed,R004
POL0000395,C009547,P001,A0126,2022-12-06,2024-12-05,26302.8,397829.99,Expired,Quarterly,Not Renewed,R003
POL0000396,C013890,P006,A0107,2022-06-17,2023-06-17,39677.97,338708.07,Active,Quarterly,Not Renewed,R003
POL0000397,C003091,P005,A0041,2024-03-06,2025-03-06,37693.34,796180.4,Active,Annual,Not Renewed,R004
POL0000398,C012309,P002,A0098,2022-08-08,2023-08-08,19473.89,538612.14,Active,Annual,Not Renewed,R006
POL0000399,C000764,P003,A0066,2023-01-15,2024-01-15,48132.1,1198769.06,Active,Monthly,Not Renewed,R002
POL0000400,C010107,P001,A0045,2021-06-20,2023-06-20,20992.15,243303.13,Active,Monthly,Not Renewed,R002
POL0000401,C003857,P005,A0131,2021-10-29,2022-10-29,50436.52,1549179.32,Expired,Annual,Not Renewed,R002
POL0000402,C004844,P001,A0017,2022-12-25,2023-12-25,14588.84,372252.55,Active,Quarterly,Renewed,R006
POL0000403,C006128,P002,A0014,2024-03-26,2025-03-26,25739.92,554158.6,Active,Quarterly,Renewed,R003
POL0000404,C006991,P006,A0058,2026-01-28,2027-01-28,66103.27,1784392.17,Active,Annual,Renewed,R002
POL0000405,C014460,P001,A0134,2022-08-01,2023-08-01,14731.89,423060.84,Active,Monthly,Renewed,R001
POL0000406,C008743,P006,A0099,2025-05-12,2027-05-12,79917.99,2490774.86,Expired,Quarterly,Renewed,R005
POL0000407,C012965,P002,A0067,2023-04-16,2025-04-15,15667.1,127188.37,Expired,Monthly,Not Renewed,R005
POL0000408,C013908,P002,A0103,2023-04-08,2024-04-07,19275.52,603808.65,Expired,Monthly,Not Renewed,R002
POL0000409,C014980,P006,A0141,2024-01-21,2026-01-20,82746.76,2571203.23,Expired,Annual,Not Renewed,R005
POL0000410,C007441,P001,A0149,2026-02-14,2027-02-14,20873.02,727230.59,Active,Monthly,Renewed,R002
POL0000411,C004889,P003,A0065,2023-05-02,2024-05-01,32195,707539.69,Active,Annual,Renewed,R004
POL0000412,C004872,P002,A0067,2025-07-14,2026-07-14,27763.86,454740.9,Active,Monthly,Renewed,R004
POL0000413,C012217,P001,A0003,2026-02-21,2027-02-21,22477.08,380154.67,Active,Monthly,Renewed,R004
POL0000414,C000886,P002,A0004,2026-01-06,2027-01-06,26293.68,210353.41,Active,Annual,Renewed,R002
POL0000415,C005993,P001,A0012,2025-11-15,2026-11-15,19561.57,444509.55,Active,Annual,Not Renewed,R006
POL0000416,C000795,P002,A0089,2025-07-25,2026-07-25,24083.17,648893.77,Active,Annual,Renewed,R004
POL0000417,C014136,P001,A0034,2026-02-20,2026-08-19,13544.18,310253.45,Active,Annual,Renewed,R002
POL0000418,C004255,P005,A0037,2022-05-30,2023-05-30,31588.49,563298.55,Expired,Annual,Renewed,R004
POL0000419,C012872,P002,A0034,2023-04-08,2024-04-07,20836.3,426711.55,Expired,Annual,Not Renewed,R003
POL0000420,C000281,P006,A0132,2024-11-18,2025-11-18,75053.54,1818224.33,Active,Annual,Renewed,R006
POL0000421,C011068,P002,A0047,2025-02-02,2026-02-02,24118.2,229890.87,Expired,Monthly,Renewed,R003
POL0000422,C012361,P006,A0022,2025-09-03,2027-09-03,73839.81,1517450.95,Active,Quarterly,Not Renewed,R003
POL0000423,C010794,P002,A0007,2025-07-07,2026-07-07,31071.46,602900.9,Active,Annual,Renewed,R005
POL0000424,C002860,P001,A0038,2025-12-05,2027-12-05,23598.94,413410.28,Expired,Quarterly,Renewed,R004
POL0000425,C009963,P002,A0006,2024-06-04,2025-06-04,30921.47,897438.82,Expired,Quarterly,Renewed,R004
POL0000426,C011265,P002,A0099,2024-09-03,2025-09-03,16228.29,396737.3,Expired,Annual,Renewed,R001
POL0000427,C005732,P006,A0059,2024-08-26,2025-08-26,79630.94,2714380.03,Active,Quarterly,Not Renewed,R005
POL0000428,C006366,P005,A0037,2024-03-06,2025-03-06,38128.16,591852.98,Active,Annual,Not Renewed,R006
POL0000429,C001137,P003,A0121,2021-05-15,2022-05-15,41804.74,726348.68,Expired,Quarterly,Not Renewed,R005
POL0000430,C002870,P002,A0126,2023-09-07,2024-09-06,23850.65,501290.74,Expired,Quarterly,Not Renewed,R002
POL0000431,C006386,P006,A0122,2023-06-17,2024-06-16,64724.1,653402.64,Expired,Monthly,Renewed,R002
POL0000432,C011632,P001,A0069,2022-04-29,2023-04-29,20679.44,335651.27,Expired,Annual,Not Renewed,R005
POL0000433,C004334,P001,A0059,2021-09-23,2023-09-23,27110.13,288480.8,Active,Annual,Not Renewed,R004
POL0000434,C010167,P002,A0046,2021-05-29,2022-05-29,34576.89,402474.37,Active,Quarterly,Renewed,R005
POL0000435,C003854,P002,A0065,2024-10-30,2025-10-30,34753.17,897931.32,Expired,Annual,Renewed,R005
POL0000436,C012842,P006,A0046,2024-02-01,2025-01-31,84926.89,2344075.4,Active,Annual,Not Renewed,R005
POL0000437,C013616,P001,A0013,2021-06-22,2022-06-22,21156.15,206110.69,Active,Quarterly,Renewed,R004
POL0000438,C004334,P001,A0112,2025-02-17,2026-02-17,22645.78,275801.34,Active,Annual,Renewed,R002
POL0000439,C014916,P003,A0136,2025-07-04,2026-07-04,41670.98,1065383.03,Active,Annual,Renewed,R003
POL0000440,C012186,P001,A0019,2024-12-18,2025-06-16,18189.92,580015.41,Active,Annual,Not Renewed,R003
POL0000441,C005646,P002,A0008,2025-01-30,2026-01-30,21789.92,238016.77,Expired,Annual,Renewed,R001
POL0000442,C008128,P004,A0103,2024-02-06,2025-02-05,9528.65,158161.19,Expired,Quarterly,Renewed,R004
